-2.08555	0.763662	-0.204958	8.00167	-0.0037117	-0.0723419	-0.122156	-1.21459	-3.81239	1.96061	1.61502	-0.046587	0.498138	2.84464	-0.0148602	0.520092	0.329393	2.17844	-0.000137329	6.8001	0.218538	0.00536156	-0.0126953	-1.3849	0.0912914	
-2.08472	0.76272	-0.202238	8.02155	-0.003685	-0.0712566	-0.120853	-1.21775	-3.81831	1.95866	1.61027	-0.0471344	0.479641	2.846	-0.0140018	0.502895	0.311562	2.20901	-0.000106812	6.79318	0.215874	0.00845909	-0.0128441	-1.37972	0.104557	
-2.08937	0.755627	-0.205446	7.99846	-0.00357437	-0.0715771	-0.122673	-1.22066	-3.82032	1.95712	1.63161	-0.0470562	0.504906	2.83914	-0.0120945	0.517756	0.308258	2.20503	-0.000110626	6.79825	0.217449	0.00569344	-0.0129642	-1.38452	0.107386	
-2.08851	0.769585	-0.20364	7.9983	-0.003582	-0.072094	-0.122906	-1.21869	-3.81612	1.95583	1.6112	-0.0478458	0.514727	2.84166	-0.00995445	0.505762	0.314938	2.19547	-0.0001297	6.79785	0.217169	0.00841141	-0.0126762	-1.38647	0.10677	
-2.08155	0.767611	-0.201828	8.01796	-0.00365448	-0.0721359	-0.122744	-1.22925	-3.81549	1.94843	1.60968	-0.0498085	0.513084	2.82885	-0.0109043	0.506849	0.335714	2.1828	-0.000127792	6.80079	0.220673	0.00777245	-0.0133667	-1.38958	0.0975323	
-2.08895	0.760744	-0.204649	7.99827	-0.00362396	-0.0721703	-0.122032	-1.21799	-3.81579	1.96721	1.61162	-0.0467663	0.525543	2.84124	-0.0143871	0.506695	0.315996	2.18505	-0.000146866	6.79837	0.217653	0.00546455	-0.0127659	-1.38624	0.107136	
-2.07483	0.743256	-0.205002	8.00239	-0.0035305	-0.0716743	-0.125313	-1.21387	-3.81167	1.94013	1.61574	-0.0407047	0.519665	2.84536	-0.0136299	0.510817	0.320118	2.17916	-0.000118256	6.80249	0.216871	0.00521278	-0.0132122	-1.38212	0.105808	
-2.09038	0.759312	-0.204487	8.00684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.96577	1.61019	-0.0474777	0.524113	2.83981	-0.0142651	0.505264	0.314566	2.19361	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.08097	0.757128	-0.208038	8.00371	-0.00354576	-0.069521	-0.122541	-1.20683	-3.80862	1.96311	1.61628	-0.0453987	0.509878	2.84756	-0.0151424	0.513227	0.276241	2.18339	-0.000112534	6.80346	0.223717	-0.00929642	-0.0126438	-1.37746	0.111807	
-2.0868	0.759254	-0.201841	7.99855	-0.00357628	-0.0714264	-0.124443	-1.21588	-3.81509	1.96457	1.61897	-0.0460682	0.49662	2.84455	-0.0108566	0.510115	0.291477	2.22042	-0.000112534	6.80114	0.227446	0.00588417	-0.0136337	-1.37952	0.0838223	
-2.08629	0.761019	-0.204025	8.00093	-0.00361824	-0.0716286	-0.12225	-1.21532	-3.81312	1.95987	1.61428	-0.0503464	0.508207	2.83311	-0.0126095	0.519361	0.318663	2.17771	-0.000137329	6.80103	0.2185	0.00895882	-0.0130711	-1.3838	0.107372	
-2.08522	0.758404	-0.20503	8.0104	-0.00351334	-0.07164	-0.123884	-1.21664	-3.81642	1.94966	1.61342	-0.0473194	0.51025	2.84527	-0.0129147	0.535204	0.317696	2.19092	-0.000148773	6.80156	0.194107	0.0051384	-0.0137939	-1.38989	0.106049	
-2.08985	0.769842	-0.204319	8.02737	-0.00364876	-0.0719204	-0.121534	-1.21889	-3.81669	1.95631	1.61072	-0.0470638	0.504641	2.84034	-0.0141296	0.505795	0.315096	2.18414	-0.0001297	6.79747	0.217812	0.00824738	-0.0135593	-1.38714	0.107447	
-2.08991	0.757666	-0.203142	8.00068	-0.00363731	-0.0714531	-0.121738	-1.20155	-3.81167	1.95816	1.60548	-0.0482578	0.505442	2.84339	-0.0123806	0.49629	0.322107	2.19532	-0.000116348	6.80085	0.219479	0.00656128	-0.0140438	-1.38761	0.108555	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.98578	1.61019	-0.0474777	0.514111	2.83981	-0.0142651	0.525265	0.314566	2.17361	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.08101	0.748278	-0.200071	8.00203	-0.00372696	-0.0684128	-0.121586	-1.21973	-3.81086	1.9619	1.61577	-0.0382767	0.511686	2.84041	-0.0137653	0.503721	0.355089	2.17502	-0.0001297	6.79667	0.194771	0.00264168	-0.0127602	-1.38785	0.103678	
-2.08249	0.759724	-0.200333	8.00111	-0.00365257	-0.0716667	-0.121742	-1.21813	-3.81372	1.96494	1.61151	-0.0469875	0.509396	2.84357	-0.0146732	0.510576	0.329226	2.18063	-0.000125885	6.79695	0.211802	0.0038929	-0.014143	-1.39009	0.108765	
-2.07302	0.770901	-0.199465	8.01113	-0.00346565	-0.0718784	-0.119373	-1.20996	-3.80704	1.96374	1.62643	-0.0452576	0.471252	2.85289	-0.0133457	0.437435	0.319502	2.20935	-0.000110626	6.80107	0.222486	-0.00384331	-0.0139408	-1.37818	0.0993004	
-2.07195	0.761698	-0.205313	8.00493	-0.00360107	-0.0723991	-0.124334	-1.21407	-3.80974	1.9615	1.61809	-0.048542	0.487289	2.84459	-0.0142269	0.511345	0.321625	2.19188	-0.000104904	6.79885	0.214069	0.00196075	-0.0131359	-1.38418	0.0929565	
-2.09038	0.759312	-0.204487	8.00684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.95578	1.61019	-0.0474777	0.534111	2.83981	-0.0142651	0.505264	0.314566	2.19361	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.08714	0.761524	-0.200457	8.00094	-0.00358963	-0.0719643	-0.121353	-1.18656	-3.81462	1.93467	1.61818	-0.0477219	0.491766	2.84434	-0.0121765	0.498142	0.33173	2.17727	-0.000120163	6.80174	0.215193	0.00301933	-0.0134983	-1.37881	0.109217	
-2.10823	0.739264	-0.204447	8.01159	-0.00377083	-0.0705776	-0.119831	-1.21316	-3.81255	1.96392	1.62556	-0.0440369	0.513548	2.84161	-0.0129623	0.506901	0.343578	2.17431	-0.000141144	6.80333	0.211178	0.00679398	-0.0136471	-1.38512	0.104809	
-2.07608	0.763393	-0.202803	8.00114	-0.00354576	-0.0725384	-0.11684	-1.21511	-3.81292	1.96008	1.61449	-0.0481224	0.495819	2.84411	-0.011898	0.509567	0.318869	2.17792	-0.000133514	6.80124	0.20919	0.00793648	-0.0127392	-1.38531	0.106852	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.96577	1.61019	-0.0474777	0.524113	2.83981	-0.0142651	0.505264	0.314566	2.20362	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.08813	0.76156	-0.204618	7.99909	-0.00364113	-0.0723686	-0.120888	-1.21717	-3.81497	1.96803	1.61243	-0.0466461	0.485159	2.84206	-0.0150299	0.507515	0.316816	2.21586	-0.000127792	6.79918	0.216101	0.00801659	-0.0130196	-1.38802	0.107473	
-2.0879	0.771872	-0.203255	8.00764	-0.00348091	-0.0723858	-0.123524	-1.21194	-3.8133	1.959	1.61588	-0.0480652	0.505781	2.84496	-0.0139008	0.513866	0.321634	2.17977	-0.000131607	6.79655	0.221931	0.00146484	-0.0139236	-1.38976	0.0935955	
-2.10317	0.774035	-0.199646	8.01807	-0.00379562	-0.0737362	-0.117613	-1.29765	-3.83381	1.95799	1.62686	-0.0508652	0.48608	2.84348	-0.0149117	0.526611	0.335283	2.25326	-0.000112534	6.79934	0.215427	0.00614357	-0.012682	-1.39216	0.106161	
-2.07878	0.769009	-0.203495	7.99844	-0.00356674	-0.0717678	-0.122227	-1.21781	-3.81562	1.95738	1.61179	-0.0478382	0.494913	2.84141	-0.0150509	0.506868	0.31617	2.20522	-0.000127792	6.79854	0.217119	0.00704956	-0.0126858	-1.38607	0.106419	
-2.09193	0.767115	-0.201035	7.99012	-0.00336838	-0.0717144	-0.12254	-1.216	-3.8028	1.96236	1.62375	-0.0485153	0.479374	2.8502	-0.016407	0.528168	0.314091	2.19595	-0.000125885	6.80262	0.202669	-0.0258617	-0.0145721	-1.37766	0.12319	
-2.08248	0.765921	-0.201752	8.00423	-0.00354576	-0.07267	-0.11993	-1.21151	-3.80932	1.96368	1.61809	-0.0467262	0.488312	2.84521	-0.0157661	0.491966	0.322468	2.18151	-0.0001297	6.80484	0.211521	0.00339699	-0.0129204	-1.3858	0.110382	
-2.08341	0.76602	-0.204599	8.00663	-0.00357628	-0.0723248	-0.125126	-1.21208	-3.80939	1.95411	1.62604	-0.0480022	0.524561	2.85	-0.0178719	0.511154	0.318853	2.18196	-7.62939e-05	6.80612	0.189316	-0.0151825	-0.0137939	-1.37206	0.0938568	
-2.08782	0.753313	-0.201279	7.99911	-0.003582	-0.0705738	-0.118685	-1.21531	-3.81603	1.96595	1.61047	-0.044281	0.494925	2.842	-0.00945663	0.507551	0.308544	2.2159	-0.000112534	6.79902	0.215021	0.00727463	-0.0132942	-1.38762	0.105478	
-2.08952	0.760807	-0.204397	7.99738	-0.00364876	-0.0721607	-0.121056	-1.21792	-3.81614	1.95727	1.61123	-0.04673	0.504332	2.8413	-0.0119286	0.50676	0.315346	2.21511	-0.000152588	6.79766	0.21772	0.00778008	-0.0128689	-1.38789	0.107121	
-2.08293	0.76321	-0.201653	8.01578	-0.00345993	-0.0691071	-0.124172	-1.20878	-3.79662	1.95843	1.61706	-0.0395336	0.477465	2.84771	-0.0120144	0.509024	0.312506	2.1918	-0.000154495	6.79783	0.192062	0.000785828	-0.0143089	-1.38819	0.108833	
-2.08905	0.760645	-0.204777	7.99817	-0.00363731	-0.0721664	-0.122181	-1.21808	-3.81589	1.95711	1.61152	-0.0467377	0.505445	2.84114	-0.0142193	0.506598	0.315899	2.22495	-0.000131607	6.79827	0.207815	0.00766563	-0.01301	-1.38634	0.106552	
-2.08628	0.772959	-0.205416	8.01096	-0.00350571	-0.0720024	-0.123882	-1.21644	-3.81314	1.95875	1.61427	-0.0480461	0.486662	2.8439	-0.00881386	0.509329	0.317648	2.18772	-0.0001297	6.801	0.21282	0.00623703	-0.0125713	-1.38465	0.10541	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.96577	1.61019	-0.0474777	0.524113	2.83981	-0.0142651	0.505264	0.314566	2.20362	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.95578	1.61019	-0.0474777	0.514111	2.83981	-0.0142651	0.505264	0.314566	2.22362	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.08889	0.790808	-0.203588	7.99833	-0.00348854	-0.072113	-0.126566	-1.21792	-3.81573	1.95727	1.61168	-0.0467815	0.505604	2.8413	-0.0150776	0.50676	0.316061	2.17511	-0.000123978	6.79843	0.218777	0.00769615	-0.0131245	-1.37617	0.10714	
-2.08982	0.758495	-0.20347	8.0003	-0.0037899	-0.070734	-0.128378	-1.21746	-3.81397	1.95776	1.63465	-0.0406857	0.551723	2.83976	-0.0112972	0.504047	0.292479	2.18146	-9.15527e-05	6.80093	0.222095	-0.0118599	-0.0126324	-1.38338	0.0986919	
-2.09	0.766399	-0.201624	8.00178	-0.00381279	-0.0705528	-0.119612	-1.21655	-3.80731	1.96119	1.62724	-0.051487	0.532995	2.86182	-0.00824356	0.514105	0.25411	2.19648	-0.000137329	6.8042	0.205982	0.00162125	-0.0136528	-1.37783	0.0822792	
-2.08732	0.76153	-0.204613	7.9999	-0.00358772	-0.0718079	-0.122084	-1.21635	-3.81416	1.95819	1.61325	-0.0474777	0.507172	2.84287	-0.0168591	0.508327	0.347626	2.17667	-0.00012207	6.8	0.214087	-0.00213432	-0.0131168	-1.38461	0.108442	
-2.08748	0.757132	-0.203279	7.99397	-0.00356674	-0.0717525	-0.121399	-1.21921	-3.81594	1.95638	1.61054	-0.0482769	0.503273	2.84265	-0.0134869	0.506605	0.347416	2.19464	-0.000127792	6.79761	0.216034	0.00827026	-0.0130024	-1.38844	0.106838	
-2.08778	0.771915	-0.204166	7.99944	-0.00362778	-0.0719604	-0.124519	-1.21682	-3.81462	1.95838	1.61279	-0.0480785	0.506712	2.86241	-0.0136967	0.507868	0.317169	2.17621	-0.000133514	6.79954	0.214176	0.00848961	-0.0128155	-1.38555	0.10293	
-2.09063	0.757545	-0.202608	7.99502	-0.00362587	-0.0719604	-0.124779	-1.21696	-3.81806	1.95825	1.61436	-0.0479145	0.509201	2.84164	-0.014328	0.508533	0.356697	2.17324	-0.000110626	6.79284	0.215395	0.00365257	-0.0132847	-1.37451	0.107393	
-2.08443	0.739862	-0.203625	8.00323	-0.00374413	-0.070591	-0.122215	-1.2185	-3.8073	1.9702	1.61583	-0.0402336	0.504896	2.85793	-0.0129166	0.494143	0.318163	2.1827	-9.72748e-05	6.80258	0.230404	-0.00571823	-0.0127048	-1.37881	0.0857143	
-2.08633	0.760935	-0.202986	7.9989	-0.00358582	-0.0717716	-0.120358	-1.21638	-3.80485	1.96062	1.61213	-0.0459042	0.509361	2.84397	-0.0144882	0.506857	0.318092	2.19882	-0.000131607	6.79926	0.198793	0.00489426	-0.0126114	-1.38517	0.106209	
-2.08873	0.758314	-0.200224	8.00155	-0.00388145	-0.0707893	-0.117544	-1.21432	-3.81357	1.96009	1.61223	-0.0445271	0.502638	2.8365	-0.0115814	0.506767	0.31654	2.20207	-0.000146866	6.79126	0.217724	-0.00205803	-0.012722	-1.38268	0.112659	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.121735	-1.20942	-3.81722	1.95578	1.61019	-0.0474777	0.50411	2.83981	-0.0142651	0.505264	0.314566	2.22362	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.07243	0.761986	-0.203188	8.0217	-0.00347137	-0.0725079	-0.120081	-1.21388	-3.81039	1.92501	1.61577	-0.0461655	0.508005	2.84743	-0.0151787	0.513256	0.317041	2.18139	-0.000120163	6.79835	0.220903	-0.00613785	-0.0138416	-1.37897	0.101837	
-2.08038	0.759312	-0.204487	8.00684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.95578	1.61019	-0.0474777	0.50411	2.83981	-0.0142651	0.505264	0.314566	2.21362	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.08661	0.753836	-0.204466	8.0009	-0.00350761	-0.0709572	-0.123219	-1.21455	-3.81585	1.95644	1.61198	-0.0472851	0.504284	2.84153	-0.0112019	0.505968	0.306797	2.22664	-0.000108719	6.79355	0.215721	0.00803757	-0.0134964	-1.38424	0.105473	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.121735	-1.18941	-3.81722	1.96577	1.61019	-0.0474777	0.50411	2.83981	-0.0142651	0.505264	0.314566	2.19361	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.09412	0.757914	-0.204311	7.99708	-0.00352287	-0.0714626	-0.119938	-1.21616	-3.81508	1.95824	1.61142	-0.0423183	0.499403	2.84199	-0.0160713	0.507132	0.309284	2.22648	-0.000112534	6.7989	0.215977	0.00745392	-0.0135117	-1.38476	0.104996	
-2.08941	0.764051	-0.203455	8.00007	-0.00361824	-0.0720768	-0.121353	-1.22082	-3.81565	1.95721	1.61009	-0.0482082	0.517345	2.8406	-0.0152397	0.503399	0.357803	2.17152	-0.000127792	6.79709	0.214977	0.00772667	-0.0129128	-1.38976	0.106501	
-2.07991	0.766363	-0.20232	8.00519	-0.00349236	-0.0718403	-0.122824	-1.21431	-3.82862	1.96312	1.61528	-0.0475578	0.485392	2.84802	-0.0128212	0.509426	0.316769	2.20148	-0.000144958	6.79952	0.210363	0.000427246	-0.0135365	-1.38312	0.106485	
-2.08626	0.763433	-0.205473	8.00096	-0.00362015	-0.0719395	-0.122419	-1.21529	-3.8131	1.9599	1.62431	-0.046545	0.508234	2.84393	-0.0118484	0.509388	0.318689	2.18773	-0.000131607	6.80106	0.19923	-0.00015831	-0.0126171	-1.38419	0.109457	
-2.08931	0.760384	-0.20462	7.99791	-0.00360107	-0.0721474	-0.121464	-1.21835	-3.81615	1.96685	1.61126	-0.0475025	0.515181	2.84088	-0.0146103	0.506334	0.315636	2.20469	-0.0001297	6.79801	0.212532	0.00725365	-0.0129032	-1.3866	0.106321	
-2.08493	0.760361	-0.205606	8.00229	-0.003479	-0.0716152	-0.122997	-1.21588	-3.81177	1.959	1.61563	-0.0476761	0.509144	2.84526	-0.017004	0.509018	0.317957	2.18906	-0.000131607	6.80239	0.207561	0.00681686	-0.013382	-1.38403	0.105427	
-2.07259	0.762659	-0.203753	8.00955	-0.00348091	-0.0726166	-0.123446	-1.20886	-3.79553	1.95844	1.60829	-0.0434189	0.492105	2.85558	-0.016161	0.513288	0.258121	2.21232	-0.000116348	6.78995	0.23093	-0.029583	-0.0138245	-1.36575	0.111166	
-2.08901	0.760307	-0.205139	7.99821	-0.0036068	-0.0721378	-0.122383	-1.20805	-3.81585	1.95715	1.63155	-0.0471382	0.505054	2.84118	-0.0121498	0.506632	0.315933	2.18498	-0.000125885	6.79831	0.218122	0.00579453	-0.0129108	-1.3863	0.107143	
-2.08567	0.76351	-0.203421	7.99979	-0.00355339	-0.0716705	-0.123123	-1.21856	-3.81868	1.94949	1.64265	-0.0470695	0.514984	2.84138	-0.0136395	0.504572	0.314909	2.17369	-0.000106812	6.80338	0.215429	0.00831032	-0.0128555	-1.38426	0.108253	
-2.07402	0.759649	-0.199486	8.00974	-0.00364494	-0.0711823	-0.118084	-1.21297	-3.83781	1.95501	1.64033	-0.0460358	0.498579	2.85591	-0.0148792	0.510794	0.312658	2.19526	-9.15527e-05	6.80313	0.219334	-0.0291615	-0.0144444	-1.36539	0.0926628	
-2.09353	0.758547	-0.204168	7.99806	-0.00363159	-0.0711555	-0.119749	-1.21794	-3.81475	1.95849	1.61277	-0.0450783	0.506708	2.87074	-0.0124035	0.505608	0.335808	2.16459	-0.000120163	6.79398	0.216776	0.00858116	-0.0133438	-1.38453	0.104925	
-2.08717	0.757715	-0.203033	8.00126	-0.00364685	-0.0697289	-0.122288	-1.1989	-3.81601	1.95534	1.611	-0.0476513	0.485769	2.84452	-0.0160122	0.513973	0.311806	2.21008	-0.00012207	6.80379	0.219069	0.00518608	-0.0143948	-1.39284	0.108946	
-2.08691	0.761005	-0.204678	8.00031	-0.00362396	-0.0718632	-0.12306	-1.20595	-3.81375	1.9573	1.61365	-0.0466976	0.505781	2.84328	-0.0120869	0.508734	0.307236	2.18708	-0.000118256	6.80041	0.220201	0.00709343	-0.0128193	-1.38507	0.107954	
-2.09693	0.765512	-0.204475	7.9924	-0.00362968	-0.0734367	-0.118666	-1.21359	-3.81996	1.95927	1.61497	-0.0503159	0.511019	2.84653	-0.0219727	0.507265	0.308636	2.22765	-0.000116348	6.79539	0.21162	0.0063591	-0.0133667	-1.38175	0.106392	
-2.07804	0.758085	-0.203053	8.00278	-0.00357819	-0.071703	-0.119827	-1.21986	-3.81547	1.97172	1.61022	-0.0469971	0.510056	2.83841	-0.0139389	0.504313	0.315027	2.19567	-0.000133514	6.79493	0.208313	0.00715446	-0.0130157	-1.3806	0.105019	
-2.08744	0.762009	-0.203026	7.9998	-0.00354195	-0.0720406	-0.121508	-1.21638	-3.81383	1.95813	1.61358	-0.0480137	0.506426	2.8632	-0.0151825	0.508553	0.317957	2.177	-0.000135422	6.79999	0.212189	0.00649834	-0.0130215	-1.38517	0.107433	
-2.08677	0.759958	-0.204044	7.99702	-0.00354385	-0.0714493	-0.122255	-1.21352	-3.81275	1.95894	1.6148	-0.0471249	0.506474	2.8436	-0.012764	0.511581	0.33379	2.17768	-0.000112534	6.7836	0.241646	0.00954056	-0.0137577	-1.37815	0.0802135	
-2.08754	0.758251	-0.20467	8.0019	-0.00338364	-0.0708771	-0.124334	-1.21672	-3.81493	1.94098	1.6115	-0.0405655	0.498585	2.8431	-0.0150776	0.512918	0.357359	2.18016	-0.000118256	6.8118	0.218121	-0.0160828	-0.0137959	-1.3835	0.111923	
-2.08861	0.761087	-0.201427	7.99861	-0.00362778	-0.0721531	-0.12071	-1.21764	-3.81545	1.95755	1.61196	-0.0469379	0.505884	2.84158	-0.0145493	0.537041	0.316339	2.17539	-0.0001297	6.79871	0.216726	0.0072403	-0.0130939	-1.38631	0.107637	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.121735	-1.21942	-3.81722	1.95578	1.61019	-0.0474777	0.50411	2.83981	-0.0142651	0.505264	0.314566	2.23362	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	
-2.08429	0.747513	-0.206963	8.03265	-0.00356293	-0.0719204	-0.11948	-1.20534	-3.81185	1.97124	1.6161	-0.043314	0.464611	2.83235	-0.0105362	0.516329	0.31756	2.1857	-8.39233e-05	6.81114	0.222586	-0.0169678	-0.012989	-1.37588	0.0860519	
-2.08797	0.744188	-0.20702	8.01896	-0.00365829	-0.0723476	-0.124203	-1.21376	-3.81364	1.96002	1.61428	-0.0451298	0.520189	2.84274	-0.0116806	0.509033	0.318504	2.177	-0.000112534	6.79962	0.215214	0.00715637	-0.0127583	-1.38587	0.104977	
-2.08892	0.759886	-0.203747	7.9983	-0.003582	-0.0720673	-0.121758	-1.21795	-3.81576	1.95724	1.61165	-0.0488682	0.515574	2.84127	-0.0148201	0.506727	0.316029	2.20508	-0.0001297	6.7984	0.217161	0.00823593	-0.0127811	-1.38695	0.107189	
-2.07967	0.757336	-0.202646	7.98984	-0.00372314	-0.0706158	-0.122858	-1.19098	-3.81453	1.96457	1.61481	-0.0475826	0.506208	2.85139	-0.0207653	0.531273	0.26445	2.18541	-0.000120163	6.80282	0.230558	-0.0028286	-0.0141468	-1.3797	0.0990105	
-2.08771	0.761986	-0.203974	7.99951	-0.00358009	-0.0723152	-0.122284	-1.21675	-3.81455	1.95845	1.61286	-0.0474434	0.49432	2.84248	-0.0152225	0.507938	0.347239	2.17629	-0.000123978	6.79961	0.226023	0.00580597	-0.0128479	-1.38691	0.105412	
-2.08865	0.761459	-0.198631	7.99851	-0.0036335	-0.0717621	-0.12089	-1.21727	-3.81508	1.95792	1.61233	-0.0468845	0.506254	2.84196	-0.0121174	0.507412	0.316713	2.19576	-0.000116348	6.79857	0.218838	0.00683975	-0.0135345	-1.38552	0.106281	
