-2.6630000000000003 -2.3665000000000003 -2.0700000000000003 3.10361e-03 2.81364e-05 3.16991e-03 2.85239e-05 3.03878e-03 2.77351e-05 3.10531e-03 2.81669e-05 3.10224e-03 2.81117e-05 3.16819e-03 2.84931e-05 3.04013e-03 2.77595e-05 
-2.0700000000000003 -1.929 -1.788 2.44644e-02 1.85143e-04 2.46831e-02 1.86109e-04 2.42432e-02 1.84041e-04 2.44715e-02 1.85267e-04 2.44587e-02 1.85043e-04 2.46761e-02 1.85986e-04 2.42490e-02 1.84141e-04 
-1.788 -1.6474999999999997 -1.507 5.96690e-02 2.56332e-04 5.98871e-02 2.58464e-04 5.94362e-02 2.54301e-04 5.96786e-02 2.56437e-04 5.96613e-02 2.56248e-04 5.98775e-02 2.58359e-04 5.94439e-02 2.54387e-04 
-1.507 -1.3659999999999999 -1.2249999999999999 1.09466e-01 2.92081e-04 1.09551e-01 2.95284e-04 1.09337e-01 2.89389e-04 1.09476e-01 2.92185e-04 1.09458e-01 2.91996e-04 1.09541e-01 2.95179e-04 1.09346e-01 2.89474e-04 
-1.2249999999999999 -1.0839999999999999 -0.9429999999999998 1.65467e-01 3.45762e-04 1.65492e-01 3.54319e-04 1.65450e-01 3.40074e-04 1.65475e-01 3.45858e-04 1.65461e-01 3.45685e-04 1.65484e-01 3.54229e-04 1.65456e-01 3.40153e-04 
-0.9429999999999998 -0.8025 -0.6619999999999999 2.21195e-01 3.87287e-04 2.21165e-01 3.96873e-04 2.21191e-01 3.80219e-04 2.21197e-01 3.87398e-04 2.21194e-01 3.87199e-04 2.21164e-01 3.96763e-04 2.21193e-01 3.80308e-04 
-0.6619999999999999 -0.5209999999999999 -0.37999999999999995 2.71359e-01 4.31141e-04 2.71613e-01 4.44073e-04 2.71162e-01 4.21596e-04 2.71357e-01 4.31270e-04 2.71359e-01 4.31039e-04 2.71614e-01 4.43942e-04 2.71160e-01 4.21697e-04 
-0.37999999999999995 -0.23899999999999993 -0.09799999999999992 3.13015e-01 4.68455e-04 3.13750e-01 4.83970e-04 3.12470e-01 4.56986e-04 3.13009e-01 4.68580e-04 3.13020e-01 4.68354e-04 3.13755e-01 4.83842e-04 3.12465e-01 4.57085e-04 
-0.09799999999999992 0.04250000000000004 0.18300000000000005 3.44529e-01 5.07289e-04 3.45837e-01 5.25560e-04 3.43557e-01 4.93714e-04 3.44523e-01 5.07432e-04 3.44535e-01 5.07176e-04 3.45844e-01 5.25413e-04 3.43551e-01 4.93824e-04 
0.18300000000000005 0.32400000000000007 0.465 3.58528e-01 5.25856e-04 3.60034e-01 5.45096e-04 3.57403e-01 5.11477e-04 3.58520e-01 5.26008e-04 3.58535e-01 5.25735e-04 3.60043e-01 5.44938e-04 3.57396e-01 5.11595e-04 
0.465 0.606 0.747 3.55090e-01 5.33862e-04 3.56220e-01 5.51887e-04 3.54249e-01 5.20294e-04 3.55081e-01 5.33995e-04 3.55096e-01 5.33756e-04 3.56228e-01 5.51751e-04 3.54242e-01 5.20398e-04 
0.747 0.8875 1.028 3.36250e-01 5.24700e-04 3.36701e-01 5.39320e-04 3.35931e-01 5.13660e-04 3.36243e-01 5.24812e-04 3.36256e-01 5.24611e-04 3.36709e-01 5.39210e-04 3.35924e-01 5.13750e-04 
1.028 1.169 1.31 3.00532e-01 4.62437e-04 3.00073e-01 4.68246e-04 3.00913e-01 4.58149e-04 3.00525e-01 4.62525e-04 3.00537e-01 4.62367e-04 3.00079e-01 4.68163e-04 3.00908e-01 4.58223e-04 
1.31 1.451 1.592 2.52058e-01 4.28257e-04 2.50769e-01 4.28346e-04 2.53084e-01 4.28351e-04 2.52054e-01 4.28358e-04 2.52062e-01 4.28176e-04 2.50773e-01 4.28249e-04 2.53080e-01 4.28435e-04 
1.592 1.7325000000000002 1.873 1.92761e-01 4.19119e-04 1.91088e-01 4.16517e-04 1.94087e-01 4.21311e-04 1.92760e-01 4.19208e-04 1.92761e-01 4.19048e-04 1.91088e-01 4.16433e-04 1.94086e-01 4.21385e-04 
1.873 2.155 2.437 1.01838e-01 3.88753e-04 1.00693e-01 3.84134e-04 1.02745e-01 3.92507e-04 1.01840e-01 3.88804e-04 1.01836e-01 3.88712e-04 1.00690e-01 3.84089e-04 1.02747e-01 3.92551e-04 
2.437 2.7184999999999997 3.0 1.77188e-02 2.00784e-04 1.75750e-02 1.98481e-04 1.78266e-02 2.02602e-04 1.77212e-02 2.00896e-04 1.77168e-02 2.00694e-04 1.75726e-02 1.98373e-04 1.78287e-02 2.02694e-04 
