-3.38 -3.254 -3.128 9.81775e+05 1.09206e+05 4.73853e+05 1.63230e+05 1.12415e+06 8.32549e+04 6.05021e+05 1.44480e+05 1.10137e+06 8.66775e+04 8.80513e+05 1.20899e+05 1.03382e+06 1.04187e+05 
-3.128 -2.8315 -2.535 1.90077e+07 4.44397e+05 1.50876e+07 6.29163e+05 2.00928e+07 3.46842e+05 1.50502e+07 5.85717e+05 2.00093e+07 3.56340e+05 1.91551e+07 4.73826e+05 1.93356e+07 4.30811e+05 
-2.535 -2.394 -2.253 6.42882e+07 9.96769e+05 5.19884e+07 1.38217e+06 6.75939e+07 7.80803e+05 5.15660e+07 1.32268e+06 6.73338e+07 7.94923e+05 6.48475e+07 1.03749e+06 6.52084e+07 9.76401e+05 
-2.253 -2.1125 -1.972 1.09544e+08 1.21474e+06 8.89342e+07 1.67993e+06 1.15091e+08 9.46870e+05 8.84187e+07 1.62081e+06 1.14476e+08 9.63057e+05 1.10280e+08 1.25577e+06 1.11293e+08 1.19168e+06 
-1.972 -1.831 -1.69 1.59591e+08 1.34398e+06 1.30592e+08 1.84660e+06 1.67017e+08 1.04838e+06 1.29914e+08 1.79090e+06 1.66222e+08 1.06656e+06 1.60637e+08 1.38351e+06 1.61997e+08 1.31863e+06 
-1.69 -1.549 -1.408 2.09800e+08 1.54925e+06 1.71021e+08 2.13924e+06 2.19498e+08 1.19877e+06 1.71037e+08 2.07661e+06 2.18397e+08 1.22117e+06 2.10746e+08 1.59414e+06 2.13175e+08 1.51859e+06 
-1.408 -1.2675 -1.127 2.54983e+08 1.71502e+06 2.03587e+08 2.37912e+06 2.68510e+08 1.32065e+06 2.04801e+08 2.29896e+06 2.67003e+08 1.35085e+06 2.55624e+08 1.77254e+06 2.59566e+08 1.67395e+06 
-1.127 -0.986 -0.845 2.98532e+08 1.84839e+06 2.39145e+08 2.56199e+06 3.13434e+08 1.42167e+06 2.41390e+08 2.47396e+06 3.11786e+08 1.45663e+06 2.99063e+08 1.91325e+06 3.03977e+08 1.80261e+06 
-0.845 -0.704 -0.563 3.35196e+08 2.08026e+06 2.66753e+08 2.92961e+06 3.51987e+08 1.57493e+06 2.70524e+08 2.79700e+06 3.50337e+08 1.62982e+06 3.35311e+08 2.17738e+06 3.41318e+08 2.00802e+06 
-0.563 -0.4225 -0.282 3.60435e+08 2.21556e+06 2.86048e+08 3.05387e+06 3.78166e+08 1.68015e+06 2.91236e+08 2.96564e+06 3.76449e+08 1.74186e+06 3.60032e+08 2.28581e+06 3.67006e+08 2.13457e+06 
-0.282 -0.141 0.0 3.68405e+08 2.19758e+06 2.91876e+08 3.01740e+06 3.87541e+08 1.68036e+06 2.96740e+08 2.90816e+06 3.85699e+08 1.73100e+06 3.68724e+08 2.26029e+06 3.75137e+08 2.14286e+06 
0.0 0.141 0.282 3.66199e+08 2.12479e+06 2.93074e+08 2.89702e+06 3.84199e+08 1.63446e+06 2.96163e+08 2.84511e+06 3.82406e+08 1.67423e+06 3.66933e+08 2.16757e+06 3.72761e+08 2.07304e+06 
0.282 0.4225 0.563 3.48038e+08 1.95536e+06 2.78639e+08 2.70153e+06 3.64523e+08 1.52171e+06 2.82798e+08 2.60180e+06 3.62792e+08 1.55236e+06 3.47429e+08 2.02727e+06 3.53986e+08 1.91516e+06 
0.563 0.704 0.845 3.16142e+08 1.89090e+06 2.59518e+08 2.58489e+06 3.29642e+08 1.47218e+06 2.59608e+08 2.52349e+06 3.28158e+08 1.49774e+06 3.17516e+08 1.93692e+06 3.20735e+08 1.86404e+06 
0.845 0.986 1.127 2.71165e+08 1.77476e+06 2.26642e+08 2.40476e+06 2.81634e+08 1.39235e+06 2.24777e+08 2.36995e+06 2.80354e+08 1.40830e+06 2.72819e+08 1.80992e+06 2.74711e+08 1.75627e+06 
1.127 1.2675 1.408 2.13701e+08 1.69123e+06 1.81083e+08 2.29540e+06 2.21479e+08 1.32540e+06 1.78280e+08 2.26370e+06 2.20386e+08 1.33767e+06 2.15561e+08 1.71665e+06 2.16214e+08 1.67496e+06 
1.408 1.69 1.972 1.27537e+08 9.62856e+05 1.12326e+08 1.29135e+06 1.30409e+08 7.72845e+05 1.09841e+08 1.26376e+06 1.29772e+08 7.78153e+05 1.28880e+08 9.84068e+05 1.28723e+08 9.55710e+05 
1.972 2.2535 2.535 2.85244e+07 7.41460e+05 2.55878e+07 9.82774e+05 2.89800e+07 6.30366e+05 2.47507e+07 9.06885e+05 2.89272e+07 6.38619e+05 2.90069e+07 7.91871e+05 2.86544e+07 7.28847e+05 
