-2.6630000000000003 -2.3665000000000003 -2.0700000000000003 5.28156e-04 4.75612e-05 3.43102e-04 8.20990e-05 5.83315e-04 3.69307e-05 4.25490e-04 6.88688e-05 5.72445e-04 3.86772e-05 4.94961e-04 5.29882e-05 5.54126e-04 4.41126e-05 
-2.0700000000000003 -1.929 -1.788 1.00553e-02 5.22539e-04 8.21543e-03 8.70328e-04 1.06848e-02 4.17291e-04 8.90349e-03 7.48917e-04 1.05956e-02 4.28950e-04 9.82821e-03 5.64544e-04 1.03835e-02 4.88581e-04 
-1.788 -1.6474999999999997 -1.507 3.64369e-02 9.78883e-04 3.32442e-02 1.62886e-03 3.75209e-02 7.76745e-04 3.44122e-02 1.41163e-03 3.73635e-02 7.98581e-04 3.60511e-02 1.05198e-03 3.68216e-02 9.25099e-04 
-1.507 -1.3659999999999999 -1.2249999999999999 8.56149e-02 1.26272e-03 8.47609e-02 2.11764e-03 8.58588e-02 9.92499e-04 8.47719e-02 1.83359e-03 8.59930e-02 1.02389e-03 8.57830e-02 1.35935e-03 8.55505e-02 1.18868e-03 
-1.2249999999999999 -1.0839999999999999 -0.9429999999999998 1.45868e-01 1.59713e-03 1.44157e-01 2.69789e-03 1.46500e-01 1.23990e-03 1.44331e-01 2.34039e-03 1.46558e-01 1.28286e-03 1.45953e-01 1.71908e-03 1.45901e-01 1.49922e-03 
-0.9429999999999998 -0.8025 -0.6619999999999999 2.10795e-01 1.86813e-03 2.08881e-01 3.16292e-03 2.11555e-01 1.44528e-03 2.09150e-01 2.73933e-03 2.11551e-01 1.49915e-03 2.10801e-01 2.01480e-03 2.10881e-01 1.74915e-03 
-0.6619999999999999 -0.5209999999999999 -0.37999999999999995 2.74525e-01 2.08504e-03 2.73806e-01 3.52468e-03 2.74607e-01 1.61297e-03 2.74540e-01 3.05278e-03 2.74521e-01 1.67442e-03 2.74146e-01 2.24974e-03 2.74682e-01 1.95176e-03 
-0.37999999999999995 -0.23899999999999993 -0.09799999999999992 3.24907e-01 2.31059e-03 3.25140e-01 3.93717e-03 3.24523e-01 1.76397e-03 3.25573e-01 3.40195e-03 3.24623e-01 1.84277e-03 3.24732e-01 2.50223e-03 3.24845e-01 2.14903e-03 
-0.09799999999999992 0.04250000000000004 0.18300000000000005 3.63487e-01 2.41558e-03 3.65694e-01 4.09057e-03 3.62233e-01 1.85785e-03 3.66105e-01 3.53538e-03 3.62317e-01 1.93766e-03 3.63179e-01 2.61495e-03 3.63427e-01 2.25140e-03 
0.18300000000000005 0.32400000000000007 0.465 3.78449e-01 2.55103e-03 3.78462e-01 4.31430e-03 3.77868e-01 1.96068e-03 3.79603e-01 3.72739e-03 3.77962e-01 2.04827e-03 3.77981e-01 2.76439e-03 3.78496e-01 2.37470e-03 
0.465 0.606 0.747 3.74425e-01 2.54483e-03 3.73605e-01 4.24270e-03 3.74079e-01 1.97638e-03 3.75128e-01 3.68823e-03 3.74067e-01 2.05838e-03 3.73737e-01 2.74185e-03 3.74577e-01 2.37760e-03 
0.747 0.8875 1.028 3.60768e-01 2.45693e-03 3.65074e-01 4.06251e-03 3.58960e-01 1.92943e-03 3.64406e-01 3.53836e-03 3.59093e-01 2.00094e-03 3.60871e-01 2.64037e-03 3.60464e-01 2.30579e-03 
1.028 1.169 1.31 3.11478e-01 2.43817e-03 3.13578e-01 4.06302e-03 3.11029e-01 1.90222e-03 3.12449e-01 3.54346e-03 3.11093e-01 1.97143e-03 3.11844e-01 2.61698e-03 3.11210e-01 2.28811e-03 
1.31 1.451 1.592 2.62336e-01 2.32121e-03 2.66650e-01 3.84547e-03 2.61462e-01 1.82600e-03 2.64154e-01 3.36520e-03 2.61603e-01 1.88413e-03 2.63244e-01 2.48121e-03 2.61950e-01 2.18818e-03 
1.592 1.7325000000000002 1.873 1.97518e-01 2.29500e-03 2.01259e-01 3.74761e-03 1.96845e-01 1.83559e-03 1.98085e-01 3.29324e-03 1.96880e-01 1.88138e-03 1.98330e-01 2.43964e-03 1.97113e-01 2.17803e-03 
1.873 2.155 2.437 9.76789e-02 1.68460e-03 9.91041e-02 2.43228e-03 9.75544e-02 1.50173e-03 9.78546e-02 2.18402e-03 9.75876e-02 1.50123e-03 9.81690e-02 1.75026e-03 9.74673e-02 1.65414e-03 
2.437 2.7184999999999997 3.0 1.27443e-02 6.24970e-04 1.27698e-02 9.80836e-04 1.27421e-02 5.28003e-04 1.26955e-02 8.57268e-04 1.27624e-02 5.34760e-04 1.27951e-02 6.64131e-04 1.27171e-02 6.01546e-04 
