-2.6630000000000003 -2.3665000000000003 -2.0700000000000003 -1.56240e+04 3.81802e+03 -4.24099e+04 5.30491e+03 -1.95399e+03 3.03575e+03 -3.22505e+04 4.79822e+03 -5.82474e+03 3.18434e+03 -2.21369e+04 4.15900e+03 -9.69345e+03 3.62060e+03 
-2.0700000000000003 -1.929 -1.788 -2.14580e+05 4.03174e+04 -5.85858e+05 5.46831e+04 -1.96196e+04 3.26419e+04 -4.71141e+05 5.05136e+04 -6.45503e+04 3.38030e+04 -2.86625e+05 4.30809e+04 -1.44497e+05 3.87659e+04 
-1.788 -1.6474999999999997 -1.507 -6.33160e+05 7.31652e+04 -1.76388e+06 1.00394e+05 -3.85939e+04 5.81618e+04 -1.41950e+06 9.32534e+04 -1.73578e+05 6.03928e+04 -8.49384e+05 7.78942e+04 -4.22906e+05 7.01132e+04 
-1.507 -1.3659999999999999 -1.2249999999999999 -9.65112e+05 9.53378e+04 -3.23969e+06 1.30327e+05 2.15439e+05 7.60929e+04 -2.55670e+06 1.21308e+05 -4.82354e+04 7.88839e+04 -1.38908e+06 1.01261e+05 -5.48677e+05 9.15111e+04 
-1.2249999999999999 -1.0839999999999999 -0.9429999999999998 -1.81761e+06 1.25597e+05 -5.72162e+06 1.73167e+05 2.19824e+05 9.84399e+04 -4.54322e+06 1.62099e+05 -2.42189e+05 1.02220e+05 -2.56015e+06 1.32916e+05 -1.09588e+06 1.20411e+05 
-0.9429999999999998 -0.8025 -0.6619999999999999 -2.48877e+06 1.44180e+05 -8.05408e+06 2.00244e+05 4.12794e+05 1.12503e+05 -6.37500e+06 1.85964e+05 -2.43399e+05 1.17452e+05 -3.54305e+06 1.53732e+05 -1.46304e+06 1.37380e+05 
-0.6619999999999999 -0.5209999999999999 -0.37999999999999995 -3.02661e+06 1.60254e+05 -1.01496e+07 2.21999e+05 6.51925e+05 1.25275e+05 -7.93184e+06 2.06584e+05 -1.96829e+05 1.30551e+05 -4.42417e+06 1.70618e+05 -1.70092e+06 1.53116e+05 
-0.37999999999999995 -0.23899999999999993 -0.09799999999999992 -3.54541e+06 1.90809e+05 -1.20369e+07 2.70625e+05 8.45497e+05 1.45065e+05 -9.40076e+06 2.48850e+05 -1.67802e+05 1.53290e+05 -5.20411e+06 2.05867e+05 -1.96040e+06 1.79673e+05 
-0.09799999999999992 0.04250000000000004 0.18300000000000005 -3.81967e+06 1.88622e+05 -1.31578e+07 2.62642e+05 1.00471e+06 1.45930e+05 -1.02528e+07 2.43436e+05 -1.14333e+05 1.53243e+05 -5.65521e+06 2.01833e+05 -2.06912e+06 1.78841e+05 
0.18300000000000005 0.32400000000000007 0.465 -4.35685e+06 2.06806e+05 -1.42659e+07 2.90462e+05 7.67587e+05 1.58469e+05 -1.11712e+07 2.67900e+05 -4.14160e+05 1.67281e+05 -6.29993e+06 2.22590e+05 -2.51059e+06 1.95073e+05 
0.465 0.606 0.747 -4.16936e+06 2.00289e+05 -1.39871e+07 2.72937e+05 8.88365e+05 1.56440e+05 -1.09061e+07 2.56109e+05 -2.83714e+05 1.64078e+05 -6.11095e+06 2.12051e+05 -2.33935e+06 1.90284e+05 
0.747 0.8875 1.028 -3.57616e+06 1.86453e+05 -1.26346e+07 2.51548e+05 1.09920e+06 1.48502e+05 -9.82603e+06 2.36191e+05 1.74853e+04 1.54371e+05 -5.33966e+06 1.97020e+05 -1.88229e+06 1.78877e+05 
1.028 1.169 1.31 -3.59230e+06 1.96944e+05 -1.16923e+07 2.70701e+05 6.37738e+05 1.53939e+05 -9.27771e+06 2.53290e+05 -3.08803e+05 1.60695e+05 -5.10957e+06 2.08931e+05 -2.11289e+06 1.87944e+05 
1.31 1.451 1.592 -2.82206e+06 1.79238e+05 -9.40833e+06 2.42029e+05 6.29513e+05 1.42895e+05 -7.48845e+06 2.28345e+05 -1.32880e+05 1.47893e+05 -4.02510e+06 1.88438e+05 -1.62856e+06 1.72586e+05 
1.592 1.7325000000000002 1.873 -2.22648e+06 1.87972e+05 -7.16992e+06 2.54648e+05 3.88339e+05 1.49665e+05 -5.78191e+06 2.40313e+05 -1.74062e+05 1.54660e+05 -3.09618e+06 1.97489e+05 -1.34716e+06 1.81165e+05 
1.873 2.155 2.437 -9.16063e+05 1.23377e+05 -3.23580e+06 1.46441e+05 3.03171e+05 1.11384e+05 -2.58921e+06 1.41624e+05 4.40346e+04 1.11716e+05 -1.31570e+06 1.26193e+05 -5.06526e+05 1.23621e+05 
2.437 2.7184999999999997 3.0 -1.07467e+05 4.70418e+04 -4.35370e+05 6.06378e+04 6.21164e+04 4.03825e+04 -3.35821e+05 5.70699e+04 2.26873e+04 4.08775e+04 -1.69477e+05 4.91219e+04 -4.53476e+04 4.63659e+04 
