-2.08895	0.759907	-0.204481	7.99849	-0.00359917	-0.0721779	-0.425648	-0.0770283	-0.122368	-1.22016	-3.81728	1.95477	1.62105	-0.0477524	0.00814438	0.342339	0.514996	2.84025	-0.00933266	0.501015	0.0639896	0.032095	-1.37021	20.6825	0.504894	0.314329	2.2444	0.0463333	0.269398	0.496367	-0.273924	-0.000125885	6.79611	0.221745	0.00749016	-0.0129166	-1.38691	0.106985	0.325413	-0.387629	
-2.09243	0.763483	-0.201277	7.99791	-0.0036068	-0.0718346	-0.420549	-0.0770531	-0.119236	-1.22155	-3.8187	1.96183	1.62016	-0.0453186	0.00932121	0.345579	0.511551	2.84255	-0.00989342	0.503325	0.0620384	0.0316658	-1.37157	20.6819	0.504763	0.306128	2.23831	0.0470581	0.26581	0.505833	-0.291676	-0.000146866	6.81364	0.216463	0.00502777	-0.0133743	-1.38854	0.109314	0.322214	-0.38608	
-2.09058	0.761444	-0.204674	7.99652	-0.0036335	-0.0722847	-0.421265	-0.0769711	-0.121584	-1.21757	-3.81558	1.95762	1.61028	-0.0470333	0.00780296	0.345087	0.504005	2.8398	-0.013504	0.512447	0.0633068	0.036253	-1.36838	20.6829	0.507076	0.314341	2.23458	0.0452442	0.280491	0.495495	-0.276295	-0.000127792	6.79722	0.218035	0.00718689	-0.0126438	-1.38691	0.105936	0.324291	-0.38608	
-2.08976	0.760216	-0.201788	7.99056	-0.00356102	-0.0713825	-0.422468	-0.0771351	-0.119862	-1.2183	-3.81597	1.96245	1.61477	-0.0478878	0.0061512	0.349705	0.505131	2.84538	-0.0133247	0.502487	0.0613041	0.0319443	-1.36142	20.6854	0.508829	0.318869	2.23911	0.0413418	0.282923	0.497765	-0.287601	-0.000118256	6.79854	0.217926	0.00729942	-0.0137634	-1.40293	0.107857	0.326372	-0.385401	
-2.08843	0.758205	-0.205059	7.9985	-0.00367928	-0.0726967	-0.426731	-0.0767174	-0.125267	-1.22063	-3.8139	1.95728	1.60786	-0.0464859	0.00692558	0.326187	0.50952	2.84264	-0.0115376	0.503683	0.0677242	0.0312786	-1.37423	20.6849	0.505005	0.317144	2.2703	0.0377579	0.271683	0.49917	-0.271816	-0.00012207	6.80799	0.219648	0.00799942	-0.0125275	-1.39493	0.106552	0.325605	-0.388142	
-2.08895	0.762213	-0.204344	8.00797	-0.00361633	-0.0718727	-0.425558	-0.0770512	-0.124298	-1.21625	-3.81405	1.95894	1.61335	-0.04739	0.00714493	0.346409	0.517277	2.84297	-0.0146809	0.503839	0.0639954	0.0372028	-1.37734	20.6856	0.50843	0.296984	2.23678	0.0465755	0.271904	0.498774	-0.285849	-0.000133514	6.8001	0.216	0.00789452	-0.0131702	-1.38672	0.108263	0.327265	-0.385042	
-2.08736	0.757664	-0.205393	8.00008	-0.00357056	-0.0718517	-0.425119	-0.0770588	-0.120079	-1.21286	-3.8127	1.9588	1.61297	-0.0485077	0.00650215	0.35042	0.507685	2.84332	-0.0121956	0.505381	0.0671883	0.0399704	-1.36517	20.6865	0.489494	0.319675	2.23732	0.0498734	0.27397	0.498156	-0.277409	-0.000135422	6.79922	0.206163	0.00354195	-0.0134602	-1.37567	0.10421	0.303057	-0.383801	
-2.08963	0.75989	-0.204023	7.99918	-0.00360107	-0.071806	-0.425104	-0.0771179	-0.120506	-1.21839	-3.81556	1.95751	1.63366	-0.0475273	0.00684738	0.345404	0.505909	2.84127	-0.0160007	0.502722	0.0646038	0.0307102	-1.38125	20.6848	0.505035	0.317301	2.24586	0.0471096	0.271902	0.497738	-0.276361	-0.000127792	6.79938	0.200441	0.00396538	-0.0128403	-1.38883	0.106768	0.327518	-0.375256	
-2.08887	0.760826	-0.203829	7.99686	-0.00363541	-0.0716839	-0.42528	-0.0769825	-0.120255	-1.21728	-3.81542	1.95934	1.61126	-0.0462723	0.00749588	0.346807	0.50506	2.84111	-0.0135384	0.502651	0.0642166	0.0340614	-1.37694	20.6841	0.507143	0.327854	2.23426	0.0354347	0.272009	0.495796	-0.275351	-0.0001297	6.79813	0.216564	0.00906181	-0.0137215	-1.3864	0.107185	0.33622	-0.386795	
-2.07085	0.77124	-0.206076	8.01253	-0.00333595	-0.0743656	-0.422707	-0.0763206	-0.121647	-1.21125	-3.81384	1.95949	1.61203	-0.051281	0.00580597	0.345818	0.513676	2.84693	-0.0121994	0.503519	0.0620251	0.0332241	-1.37337	20.6813	0.509188	0.336435	2.23561	0.0150051	0.275259	0.495224	-0.285988	-0.000118256	6.79135	0.196754	0.00133896	-0.0143089	-1.38021	0.108286	0.314987	-0.379959	
-2.08934	0.758841	-0.204508	7.99788	-0.00359535	-0.0719566	-0.4256	-0.0770569	-0.121944	-1.21837	-3.81618	1.95682	1.61123	-0.0474777	0.00780106	0.34429	0.505156	2.84085	-0.0144348	0.551723	0.0640583	0.0307541	-1.37946	20.6834	0.506311	0.315613	2.23466	0.0455151	0.269781	0.496655	-0.274529	-0.000127792	6.78748	0.216932	0.00779152	-0.0129356	-1.38808	0.107	0.323818	-0.387165	
-2.10033	0.767357	-0.206676	8.00744	-0.00348663	-0.0731201	-0.418242	-0.0764561	-0.122263	-1.19932	-3.68645	1.97534	1.61579	-0.047266	0.00169563	0.354736	0.500866	2.83365	-0.0118484	0.487688	0.0680313	0.049902	-1.35566	20.6835	0.487455	0.196558	2.23029	0.0464153	0.258188	0.495144	-0.271273	-5.34058e-05	6.79802	0.220617	-0.0154839	-0.013525	-1.36843	0.0661755	0.330532	-0.38508	
-2.08988	0.74	-0.206009	8.00042	-0.00362778	-0.0716228	-0.425241	-0.0769157	-0.121069	-1.21269	-3.81229	1.96085	1.61628	-0.0446873	0.00727463	0.346415	0.509735	2.84333	-0.0156956	0.507362	0.0662727	0.0385685	-1.3753	20.6877	0.508923	0.318104	2.23718	0.0430965	0.27529	0.498589	-0.277599	-0.000123978	6.79446	0.203209	0.0125141	-0.0136528	-1.39388	0.103287	0.338238	-0.389261	
-2.08977	0.758226	-0.203455	8.00939	-0.00367546	-0.0718765	-0.425056	-0.0770226	-0.120705	-1.21786	-3.81864	1.95773	1.60855	-0.0478249	0.00778198	0.349998	0.506477	2.83842	-0.0142117	0.501841	0.0673199	0.0351162	-1.36653	20.6796	0.505381	0.313982	2.24518	0.041769	0.269712	0.494404	-0.278795	-0.000131607	6.7956	0.213238	0.00816154	-0.0134983	-1.38286	0.105959	0.329704	-0.378225	
-2.08876	0.75688	-0.203724	8.00896	-0.003582	-0.0713787	-0.42531	-0.0770931	-0.121708	-1.22111	-3.81581	1.95793	1.60965	-0.0474777	0.00740051	0.344934	0.505381	2.83945	-0.0138645	0.501783	0.0643101	0.0302067	-1.37008	20.6833	0.503809	0.327131	2.23299	0.0462456	0.280891	0.492348	-0.277508	-0.000127792	6.81577	0.215261	0.00651741	-0.0130882	-1.38815	0.106859	0.322714	-0.389111	
-2.07988	0.762486	-0.20805	8.00115	-0.00368881	-0.0721283	-0.426647	-0.0768471	-0.123793	-1.21663	-3.81415	1.9589	1.6137	-0.0461159	0.00736809	0.334972	0.507343	2.84154	-0.0134888	0.503105	0.0643177	0.0342789	-1.37644	20.6858	0.508118	0.316784	2.23601	0.02738	0.270758	0.498211	-0.273821	-0.000104904	6.80981	0.214748	0.00832367	-0.0130005	-1.38471	0.108469	0.327774	-0.382017	
-2.08676	0.760338	-0.200647	8.00153	-0.00363541	-0.0722961	-0.423656	-0.0769711	-0.123009	-1.19595	-3.82044	1.9531	1.61531	-0.0467987	0.0105801	0.334595	0.515209	2.84377	-0.00847054	0.50552	0.0656052	0.0288029	-1.37083	20.6854	0.507158	0.288673	2.24874	0.0348625	0.271551	0.513288	-0.279261	-0.000116348	6.79906	0.207228	0.00346565	-0.0130215	-1.39215	0.107363	0.322407	-0.384005	
-2.08912	0.760397	-0.204546	7.99806	-0.00362968	-0.0722008	-0.425982	-0.0769958	-0.12122	-1.2179	-3.8157	1.9573	1.61171	-0.047102	0.00768471	0.364765	0.50563	2.84133	-0.0143738	0.502193	0.0638275	0.0415668	-1.37899	20.6839	0.506786	0.316088	2.23514	0.0459538	0.27026	0.497131	-0.27533	-0.000125885	6.79846	0.218224	0.00753593	-0.0132904	-1.38934	0.106544	0.324326	-0.387781	
-2.0905	0.762711	-0.20466	7.99413	-0.00366211	-0.0726357	-0.426527	-0.0768299	-0.121838	-1.21636	-3.81741	1.95659	1.61191	-0.051178	0.00784874	0.341675	0.507334	2.83937	-0.0143776	0.503317	0.0655994	0.0310249	-1.37749	20.6828	0.50593	0.313358	2.24552	0.0459347	0.270084	0.527565	-0.277452	-0.000127792	6.7948	0.216644	0.00570297	-0.013195	-1.38658	0.106802	0.32225	-0.376974	
-2.08953	0.758932	-0.206604	7.99457	-0.00352478	-0.0718346	-0.425924	-0.0769405	-0.123377	-1.22043	-3.81659	1.99933	1.6103	-0.0476398	0.00942993	0.342466	0.50836	2.84227	-0.0147552	0.50403	0.064106	0.0360394	-1.36463	20.684	0.510086	0.314125	2.23659	0.0507526	0.273252	0.497648	-0.27878	-9.72748e-05	6.80066	0.228266	0.00398827	-0.0133362	-1.38045	0.0744495	0.312231	-0.389822	
-2.03741	0.756182	-0.204744	7.99461	-0.00342941	-0.0718288	-0.421082	-0.076828	-0.119659	-1.2132	-3.82247	1.94631	1.60715	-0.0476723	0.0129528	0.347603	0.521091	2.83099	-0.0116081	0.511076	0.0675564	0.0304756	-1.34882	20.6823	0.510773	0.282139	2.24109	0.0397167	0.258755	0.49884	-0.279057	-0.000137329	6.78433	0.253826	-0.00376511	-0.0134602	-1.37951	0.0983467	0.315458	-0.403515	
-2.08923	0.760197	-0.204065	7.998	-0.00362206	-0.0719452	-0.425377	-0.0773144	-0.121019	-1.21826	-3.81606	1.95693	1.61134	-0.0470276	0.00556374	0.3444	0.505266	2.86097	-0.014431	0.501829	0.0638885	0.0319252	-1.37935	20.6836	0.506422	0.315723	2.23477	0.0468864	0.279896	0.496765	-0.274416	-0.0001297	6.7981	0.217567	0.00782204	-0.0130615	-1.38652	0.107384	0.325254	-0.387053	
-2.08986	0.759834	-0.204382	7.99736	-0.0036087	-0.0721874	-0.425829	-0.0770378	-0.12175	-1.2189	-3.8167	1.9563	1.61071	-0.0475483	0.0079174	0.363768	0.504631	2.84033	-0.0117531	0.501194	0.0634537	0.0358562	-1.37999	20.6829	0.505787	0.315088	2.23414	0.0460072	0.26926	0.496132	-0.275253	-0.000127792	6.79746	0.217155	0.00770569	-0.0129128	-1.38715	0.107229	0.324621	-0.367687	
-2.08664	0.758787	-0.204128	8.00059	-0.00360107	-0.071558	-0.424797	-0.0769978	-0.120756	-1.21567	-3.81347	1.95952	1.61393	-0.0436096	0.00789833	0.346598	0.507854	2.84355	-0.014761	0.504417	0.0635872	0.0322933	-1.36677	20.6861	0.509007	0.318308	2.23736	0.045002	0.28248	0.499352	-0.273838	-0.000127792	6.75918	0.21579	0.00700378	-0.0127182	-1.38776	0.108313	0.323681	-0.384464	
-2.0891	0.760593	-0.20454	7.99812	-0.00363541	-0.072279	-0.42598	-0.0769882	-0.121275	-1.21813	-3.81594	1.95706	1.61147	-0.0470753	0.00790215	0.344526	0.505394	2.84109	-0.0138721	0.501957	0.0639057	0.0318241	-1.36922	20.6837	0.506548	0.315849	2.2649	0.0470142	0.270021	0.496891	-0.275194	-0.000127792	6.79822	0.216757	0.00695229	-0.0129662	-1.38741	0.106514	0.314882	-0.386927	
-2.08831	0.761507	-0.203196	7.99978	-0.00354576	-0.0721626	-0.42411	-0.0770588	-0.121939	-1.21716	-3.81354	1.95808	1.6124	-0.0475483	0.00798035	0.34663	0.50617	2.84319	-0.0159836	0.503229	0.063158	0.0340328	-1.37876	20.6857	0.50758	0.315739	2.25711	0.0478191	0.270178	0.499052	-0.295805	-0.000137329	6.79949	0.204731	0.00669289	-0.0131416	-1.38812	0.108633	0.326187	-0.375149	
-2.08927	0.759003	-0.204338	7.99793	-0.00359154	-0.0719585	-0.425827	-0.0770874	-0.12196	-1.21965	-3.81714	1.95668	1.6107	-0.048111	0.00772667	0.34387	0.504179	2.84091	-0.0139999	0.512344	0.0629025	0.0323982	-1.37934	20.683	0.505968	0.31395	2.23527	0.0449371	0.290571	0.496349	-0.276911	-0.000125885	6.79735	0.215929	0.00839043	-0.0130062	-1.38618	0.107496	0.329418	-0.377075	
-2.09038	0.769312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.425932	-0.0770321	-0.121735	-1.21942	-3.81722	1.96577	1.61019	-0.0474777	0.00798607	0.343245	0.50411	2.83981	-0.0142651	0.500673	0.0634918	0.0310993	-1.38051	20.6824	0.505264	0.314566	2.27362	0.0457306	0.268738	0.495609	-0.275574	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	0.324099	-0.38821	
-2.0909	0.759928	-0.204163	7.99792	-0.0036602	-0.0716991	-0.424278	-0.0769272	-0.120079	-1.21656	-3.81379	1.95971	1.61293	-0.0458393	0.00587463	0.347202	0.516809	2.84253	-0.0131721	0.504662	0.0589542	0.031805	-1.3674	20.6848	0.507248	0.313763	2.2382	0.0436325	0.268414	0.499376	-0.27643	-0.000164032	6.79667	0.216103	0.0100899	-0.0130329	-1.39242	0.104425	0.323824	-0.384062	
-2.08645	0.763893	-0.203379	7.99743	-0.00357628	-0.0725536	-0.425108	-0.0770187	-0.122658	-1.21709	-3.81483	1.95744	1.61112	-0.0485363	0.00640106	0.324026	0.507534	2.8399	-0.0138283	0.504097	0.0648174	0.0341148	-1.37671	20.6854	0.5084	0.314064	2.26737	0.0484943	0.269205	0.499308	-0.276827	-0.000133514	6.80009	0.212046	0.00787354	-0.013382	-1.38555	0.108084	0.324709	-0.386932	
-2.08943	0.757841	-0.204561	7.99786	-0.00364685	-0.0714016	-0.425743	-0.0771008	-0.120855	-1.21519	-3.8142	1.95896	1.61423	-0.0464039	0.0081749	0.344664	0.507944	2.84195	-0.0116825	0.504641	0.0633278	0.030777	-1.37723	20.6865	0.508631	0.317797	2.23639	0.04916	0.273518	0.498022	-0.276089	-0.000118256	6.79901	0.20895	0.00283241	-0.0133533	-1.38625	0.102686	0.335255	-0.386618	
-2.0888	0.760565	-0.204424	7.98793	-0.00362396	-0.0713024	-0.423359	-0.0770531	-0.121199	-1.21783	-3.81563	1.95736	1.61177	-0.0470371	0.00745773	0.344831	0.505695	2.84139	-0.0140934	0.502258	0.0636578	0.0310402	-1.36892	20.684	0.506849	0.326153	2.2352	0.047226	0.270325	0.497196	-0.275057	-0.000127792	6.79852	0.216774	0.00707245	-0.0130367	-1.38743	0.107735	0.325684	-0.376623	
-2.09904	0.741924	-0.197506	8.00961	-0.00585747	-0.0679779	-0.418734	-0.0783844	-0.128475	-1.21795	-3.81009	1.94975	1.62381	-0.0442066	0.00850296	0.333635	0.514961	2.83747	-0.00735474	0.520611	0.0620842	0.0386448	-1.36921	20.6935	0.499859	0.302717	2.25133	0.0317879	0.271669	0.511196	-0.278732	-0.000125885	6.79891	0.202806	-0.00105095	-0.013216	-1.38799	0.110968	0.31115	-0.376326	
-2.09018	0.755102	-0.203358	8.00022	-0.00355339	-0.0715866	-0.424568	-0.0770283	-0.117922	-1.21888	-3.81699	1.9516	1.61515	-0.0466099	0.00799942	0.3435	0.516041	2.84206	-0.0125294	0.505764	0.0609894	0.0372276	-1.36111	20.6831	0.502934	0.316013	2.23642	0.0427094	0.29402	0.496969	-0.280632	-0.000123978	6.79192	0.216499	0.00679207	-0.0131512	-1.38885	0.107269	0.323385	-0.39399	
-2.08734	0.763481	-0.204269	7.99823	-0.00365829	-0.0728531	-0.424038	-0.0768623	-0.122137	-1.20524	-3.81381	1.95904	1.61364	-0.0470047	0.00625801	0.34621	0.504503	2.84257	-0.0168571	0.504738	0.06357	0.0346832	-1.38514	20.6861	0.508146	0.293774	2.2579	0.041893	0.271854	0.499382	-0.274897	-0.000125885	6.79768	0.213854	0.00486946	-0.0126991	-1.38496	0.10677	0.325785	-0.383917	
-2.09066	0.767427	-0.204866	7.99943	-0.00365448	-0.072361	-0.424622	-0.0769615	-0.121956	-1.21716	-3.81564	1.95655	1.61323	-0.047287	0.00777817	0.341833	0.503675	2.8406	-0.0129757	0.502459	0.0626049	0.0316353	-1.36776	20.6847	0.507051	0.316862	2.23856	0.0447712	0.271801	0.498959	-0.275707	-0.000131607	6.79958	0.215981	0.00844955	-0.013092	-1.38678	0.108263	0.32456	-0.386156	
-2.08636	0.758551	-0.204342	8.00084	-0.00361061	-0.0715351	-0.425262	-0.0771713	-0.121567	-1.21509	-3.81289	1.96849	1.61451	-0.0474529	0.00730133	0.335032	0.508436	2.84414	-0.0129528	0.505001	0.0633278	0.0320988	-1.36618	20.6867	0.508051	0.318892	2.23794	0.0417175	0.273064	0.499937	-0.276394	-0.000120163	6.80127	0.216654	0.0068531	-0.0132484	-1.38335	0.104996	0.296274	-0.384155	
-2.08702	0.762331	-0.204779	8.00021	-0.00359917	-0.0718155	-0.424852	-0.076889	-0.122547	-1.21605	-3.81385	1.95811	1.61355	-0.0464134	0.00779533	0.343472	0.507223	2.84317	-0.017128	0.504042	0.0682583	0.0379562	-1.37714	20.6858	0.508631	0.317932	2.23699	0.044466	0.272104	0.498976	-0.278809	-0.000131607	6.8003	0.208096	0.00890923	-0.0129128	-1.39481	0.108267	0.326363	-0.38484	
-2.09038	0.759312	-0.204487	7.99684	-0.00361061	-0.0721092	-0.425932	-0.0770321	-0.121735	-1.21942	-3.81722	1.95578	1.61019	-0.0474777	0.00798607	0.353245	0.50411	2.83981	-0.0142651	0.500673	0.0634918	0.0310993	-1.38051	20.6824	0.505264	0.344568	2.23362	0.0457306	0.288738	0.495609	-0.275574	-0.000127792	6.79694	0.217281	0.00771523	-0.012928	-1.38767	0.106916	0.324099	-0.38821	
-2.08358	0.761854	-0.205446	8.01351	-0.00346756	-0.0715179	-0.427572	-0.077095	-0.124067	-1.21727	-3.81352	1.95781	1.616	-0.0451984	0.00849152	0.337246	0.507093	2.84228	-0.0182552	0.505764	0.0637074	0.036726	-1.37663	20.6858	0.510973	0.318455	2.23146	0.0448112	0.276518	0.504271	-0.284227	-9.53674e-05	6.80111	0.220703	-0.011692	-0.0137253	-1.38202	0.103767	0.321203	-0.384912	
